,NU_INSCRICAO,NU_NOTA_MT
2448,f15ba67882369b617b42295b716c82d8e5af5c70,606.912921141154
2449,4231b98f39f34149443bd70a4ccef54336a925b1,593.5655382928164
2450,f35249833d1bebb70b5fa6345904cb0e3f222600,606.9018406276093
2451,407d69d21909f9944c6ae17a2a3266993b2a5846,538.748684157147
2453,e4af0fe1eece28c3316bdb5f7859e0555d816adb,561.378372775821
2454,01ece8c37e9e349da24020b3a914426b212bf893,537.694016703821
2455,e2340afbf8f44e672546d21c55a7f16918540ae5,524.3352692991257
2456,b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,485.5568804114191
2457,fa6c1cf41ff915d405e1f65f10f564a117baba9d,533.1164090783965
2458,95b67d2b35b0e9d32ffa518017824bb909f823ff,600.4350960723301
2460,038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,581.781343025035
2461,8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,419.90713255628015
2463,e764e0c5d6420b20733cd195050ece92813088a8,466.2294572907744
2464,5885904584fd96c4b81b1c7dba12d3069f1279e7,467.917186130243
2465,f3d828523fb53b206d38e0d6c383dcb8386fff06,476.1841535199506
2466,129760f8a10b98f61fc894a2643cae4cfb0bb4e2,455.050712146679
2467,d93f82953b232e32f09c49980023a6dd5190f82e,408.63179037542164
2468,ebb32cf7d8b122a5dabd41723d31d834147b0944,434.5159812576291
2470,7ede2e4d7b38337e9819adbcd29f493efaf1422f,458.1883453031046
2471,b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,433.4037791677347
2473,4c655a6be04f11039d8691c84f32a127aa31302b,454.4048294712948
2474,9b11807d3cd299ae7c4673b996efde237367869f,464.72030187604736
2476,e8f1b07f87537cb6dfa1ad1427023dc333615908,455.67136275520744
2479,6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,627.6044874425694
2480,ef18490c7eb36b305d531c27369096537d08755f,384.96481204973355
2481,c69a7ad481dacbef32e5b399675ec26c653c0983,504.762789790189
2482,cf762d282e71afd27f192bfecbea9deecf0e48dd,404.06673646020533
2483,8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,465.16209283592895
2484,f97331e59feafd161d011018f9c74fba1fae199f,544.4941735486184
2485,58aa87c8d62f7e274075e201f0321699b63a2449,492.1736932360734
2488,c098d4843d7e2c6f092659d6c7e856561e1bf965,441.83319704987287
2489,69b82b274c4e45630e076443ad0f92022d55f561,522.069274585486
2490,88c09b0e47df70ac2a800ee9356c07c149e47965,526.9710148784987
2491,c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,481.29909460654244
2492,130552305b1d235736ead954f3a39a31a5e26a85,500.27847713413075
2495,38a2d03c567e15017340fc668151031745829f6f,432.77824623185944
2496,6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,519.8767481488844
2497,f34367830fcea24bed44531a21723c743aa23388,411.8159607261046
2499,2947711097206170cb5cfcad8b3264e7d46cf84b,565.1501958970787
2500,e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,397.38793043657944
2501,4236bab9aa4fda581822d73b2673e18173259236,576.4717866599213
2502,8b74ecf4de459564720217586afd122cdd9a8dc7,377.10531480534405
2503,3159104a8cb51f88391d02e5679c7b8164e3cf3c,413.4319112251528
2505,ea71616417d91e7c2de90e3cc7e429379b8cf720,516.1487949742985
2506,b88b2ecdda851269372c7abd185d062a7e6d2c06,530.1160202264573
2508,6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,409.7681632371039
2511,d945f52c48de4820b70d2ff189e79d3533d6ad19,478.20438223963686
2512,8fe2c10948fd33bdc81b52c706b0ff35eb98363e,510.26387347074467
2513,52feee56c52b89353482d8ff79596da74721397d,465.24519508028874
2514,4e18ab8ae4fd83938f5494798f508d5367cac2d2,448.20900137935655
2516,8cd4a434960e502f24fc78dc6dec07b6f334b4b5,430.65684941218666
2517,a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,428.2612247036695
2518,54ff102165b4e93fac3b1f5da7f71819da23748e,431.4723113828367
2519,d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,414.4753803905116
2520,2d5560d6dbef33600be60952b3aca292c59ea7b0,474.01406186124507
2521,980beb6549cdfb6c50c021ebac3193ab8a767283,420.2272596436309
2522,49ce40d232d573f1b4c2dedaf7d62b51a41f376a,381.25621843471663
2523,976c956801b752be72d06bf859a82f6f8d81f125,457.7123415905141
2525,18f200b076c037a10fa275ac170a70490f5dfbb2,395.95761456380427
2528,cee30066639835f12782e9590849ca897ac1b171,594.7024385281616
2529,18130c488765f063eceb9fedfe87e7cdf2fbdb0d,527.8180206259889
2530,0181d96df3733bc40c221a488d453f150d34d829,492.1000811116977
2531,c9d8c520f64aa59e3b241482268d5071698514b7,476.09877344188664
2532,e4429cb4643af3638695f52912a9594f6bb5254a,466.3627753254019
2534,31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,556.2611345717864
2535,23aa1ab1064be4febd0b0e54f239176bac13d4a2,545.5750666297421
2536,813c8241c45c9baf7cc1ecae80a0690059c3d99f,552.4632292155986
2537,27ab51f4028992f4d54134a73a8bf348d9d8474a,456.35288297093217
2538,e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,499.83015002975515
2539,4b213cf1f92a34b91d49d99d859efe8a2914694d,520.5172434032786
2540,63393ce3741aba030985130fbdc82348bc5c964a,488.1256393302033
2541,a0844cd384bb27f263b50028a152e1aea6f3041b,481.874908512832
2543,175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,417.7404319348427
2545,d0acd5258d606e92178448427c5c8b15ab1b4fc8,571.6244244075739
2547,97b06064bbe6f8ef5c82aad4c36edd13027bd276,502.7595259344281
2548,f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,394.32904036105793
2550,51e6eb7de613c8b30620286f5c0f462e81001120,404.3578338092391
2551,dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,466.40379285750436
2552,72fb4a27711b359a6195f60a1ecd7e363180e008,491.1784516934597
2553,02b14c28322ce1f776ca1ba0ea56a9964d681fc7,429.70955987132476
2554,39d2bd056fe559e69df7f1ee9598823180c8f7e6,449.5454549574962
2555,149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,526.7159796635339
2556,449e100c1d2dc0a74be99f3aea887ac2c80af9cc,613.3557668843529
2557,a619a9d3ca266f111b5d1a0a7404ac00f89453f2,451.92090443153427
2558,4a514b8fa6795dcd5e14ecd1c907d540244f637a,510.68178453301834
2559,1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,467.1217662936545
2560,13377ed3698676358403b48d0eda8c7ee1d6aecc,607.8342765991401
2561,0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,461.4660913378071
2563,ec4b170cd9fec2885fdc24b4b54c2dea7433af59,484.5135157059734
2565,ffd73716669770ef69fb5db55c040b4bf9ca8876,502.70365600084904
2566,d4348ecffd6bcf2240a87e2894b44b060871b4a8,496.79247338176776
2567,a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,398.6032677773854
2568,20b0239ad3768ac025647a4114172ab3732b56cb,599.9195878225441
2569,e4fce8a6574ac028ae294e2df0adafbc01cf0d46,433.60954890645206
2571,df2acc0d65eae18026825eea094d5860a7596d0b,622.3017652628106
2575,450cca333151ec503717ae505d19a34e1eb101ba,440.4603121920486
2577,5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,408.43444131263954
2579,a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,584.5631532968492
2580,77b19663f69d3e984be73a22a31d776e7c04c45c,468.18550085592034
2582,54da87b25a92c3b2315e1a6120398c2712416a14,424.8290628684862
2583,33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,459.3126087949725
2587,6583c26f055db28ad39587d7222d4bb841e8ea67,480.9876775416977
2588,db9fdf021693e9620c80ed9a4d414557fd6d19f5,368.5214222084733
2589,bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,560.1130257900018
2590,a16fec7d39e6888925c45547f002554482b7cdec,378.87599659756825
2591,dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,433.3199485413531
2592,422706a8f501b893c3afcf0568ed96d27e48c23e,486.5706276683771
2594,be5ba4c4aa6628688aa6402e8d97c28ddad1681a,487.92011163200334
2596,57b58443cda566f5cf3bd4e500b8623eb9709975,535.0304638911947
2597,1276389d1bedd7bb0349f43ae9f1b45d7e07a900,430.18203519527583
2599,e19c44f83bbd09c6a4225663c603f66d32b8edb6,461.5349465993668
2602,8c000f24fa59f6853dd3934d184bed253ad81c40,490.882616753932
2605,92d26d442aa39811a925e409313c2155c70bd207,462.18699545842765
2606,9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,559.2302394668922
2608,e0046f52481512ec10030f695dd3d56c14963819,562.767712059572
2609,4c3d0438add4c03cb81a25c5eee309226aa28053,458.4615614602831
2610,a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,523.7834247283217
2612,0ae9567502f385d06a8367de33e93952a2ab70c0,510.95064583724024
2613,69d2ddc8bdf8d604a71a2752b116907482329a27,392.8757970437085
2614,a1203344dc3ac6e15e54db1b21423904cdd91800,441.818929134366
2615,c759ad904d22197f1cf3b5ef9e41ee1609513cea,682.4531156627411
2616,9c116780cc06704304d288d079076f160a17e16e,489.778409922332
2617,5ec30b784da3aea81e18bf21e7892e19e48bfe8c,428.3346196063784
2618,29ff45ccdb3218636888020586ad0937061d5fce,542.2147282668942
2621,42e41941b2e875c39adea29e0316d4463b645bc9,559.7904466858331
2622,8bd03c9e28441366b398da85e8cc788bf1cae5e6,429.20884095268735
2623,3ace49b9611aa1c405b2c02d2a901e6b444a7b01,428.8872175201408
2624,c5a416e9d46068859aa2aba316db0653b8bfe95d,422.5311058673662
2625,79241e179af88eebfc54cb143d00a31f32dc1543,400.7665107155303
2626,08388faaa66a1114f5c9f268f91604a87c53bc1c,398.86990072003067
2628,755163a5846bc975b2f56d173b8d007274af14e9,472.6859004414125
2629,9dc8176b2b435cdabef75b6bdba80010da32bdac,474.12202064053866
2630,db58077a6d9064040df91d4c211f102003d2e1e2,457.14188582222795
2631,ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,530.7367405205115
2632,16397992b0106ec27c19b528b0e054cd177ebc22,555.7254127103928
2633,ac31ca75101445def2cf48e297b8928655378167,424.9513667670692
2635,8fe81ee79ae22a3b9cd83a833861e0970c565c29,424.8541329888075
2636,2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,543.4559278317269
2637,172c3201202c7da0b9a8233e72fde6d0c6f8d388,454.2942966678591
2638,798aa833377b56d48abf3216c1b5a631c3149322,439.156518023447
2640,ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,628.3295836977126
2641,5bc8c472a9d28a0d0f92c9f46470258394d7e363,447.6236326588741
2642,826b79288e1f91a3e15010d40bef197c37340b69,415.1011497118128
2643,6c6b6f825e9bca4c092d2e3dabe056ec8300d921,575.0832937278033
2644,1653a4b2843735e9649b54a57c6146d3c8c2a5a4,557.7455686708097
2645,f77d32cb03e2d5c6607c3169151b8b24ba11cd14,377.2733344308997
2646,fcd382593b2bba0637f03548f6a0d7da6835f51a,451.4011792093449
2647,de5a01f34e0029656f45f0f7c29d71f9a2d7be97,574.1674169309051
2649,a23b332bafcca06eb8cefda864c756f5791de732,538.2087467956612
2650,ff298bf688bde9db13791da42e91b7d40a02bd0a,526.0570837454679
2651,0d46f75ddcee3b4587305b7316f53d3a3c149bdf,545.1304479640589
2652,ddd777e1831b4503bf1ab99610fd57852b52b2c1,466.32659415787873
2653,19e929094c9125d910057a57e7f5848a0664b815,454.9389017871263
2654,c3b3a42edbd7966a308858e9c60a0f5699280255,540.8885466886198
2655,69029c08cd046608078c004179d57137c7bc9789,499.6869419049643
2656,06f46db734fb75f5a610d28c37b830c2c0c193c2,504.6314680682551
2657,420e2c2feb6b050c91b9badff729fa95cdc9cd73,607.9976543682752
2658,c145f2fc6dc2a3d238e440be5eeacb9225a12e88,544.4856109348082
2659,296c589f825e518bf2656d32ca54043e9642b5e5,496.4462179632844
2660,5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,453.6187661725747
2661,69bb73b125a392aa8bcdb97ccb824827a83f02a6,538.5993033116865
2662,41b5f19354c8262b799b2d6fd433f5f056d64c21,384.3465101075235
2663,179e4eb03317a216cce73131c1fe32df6d7affc7,430.3364030831458
2664,683d4874912f09abdb539e4d53f4c466a7b22bec,439.8624299341519
2666,cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,457.55299568468234
2667,1e198a957380b99a5522bb8ccd848c77cab55cd4,456.188170964587
2668,65116120167f20ec93fb8a852a2ae24c6ea83e3b,498.01249354509184
2669,c6cc92d5343c2833343ca95870de90ab97e954ff,498.7843122127555
2671,9b413c2c7b2222d50e112d2ff513eb8becef359c,416.5008070978146
2672,b133590aa5255266e53a7e5cc9ff98c7ecba5b07,561.8180860939385
2673,c389d7fe6b068ae69d9e18e860116bf3e83729f5,464.3653549809837
2674,04b6d3386f2ff30822cea94b2335647b08634f69,437.3237848340232
2676,122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,436.42726091106067
2677,f79f9d53534914cc05e3b69b442befc8747d39e5,530.7238692671248
2678,b9dca5370778c64f1743eab56bcff742b312866a,456.1318425748103
2679,f5a8f5810316ca0e32f1891b295b2ff52855031e,489.0323259813705
2680,467224cc802895d7c56ddade42b895a4f9feb351,478.9174304624199
2681,ecc35aaab26f1e81337edcca3215aeee255fb4a8,419.7150559112289
2682,3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,510.81465288789343
2683,5d6b378efe9bee999365f7e7f2baef121d802554,437.4456055895708
2684,e559b0224c70c5f6375cab74919eda3157a95fa3,390.42329298627726
2686,bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,462.0972324738066
2689,3450b511f871652abae2d58183296f0e72276a87,400.81463888665604
2690,ac622d213a881f9eafabd518aeb3aaa5b45db706,461.5750332440992
2693,3e560c1c260b4313ad253f31c77cc6737f3778a1,378.9879206846821
2695,cc8c985befebe7bb7783571e9b77943fe08ba612,398.4305460383302
2696,828c1553914afa3fa85435ae1acdcf8d125dd969,507.2490155218435
2697,301cc8580119bd31cc5049ce7de3950bf7359f53,418.0360107462439
2698,e35c8e0bf8466bad9e5a55d141e58928729468fd,410.36083431896435
2699,bce711a004527400034e68bfc44f549f24d23904,487.89496103188685
2701,220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,478.1346448087121
2702,bba61862a0d5e374946866314eef256b08869072,431.0925693864242
2703,9834c1fe9a6e135008415863a86272af15f872ba,426.1622815695601
2704,8f751f14b74f7a5583bfaf744c90299d3b02f60f,460.9824286117906
2706,6798578a55f6837578efc13df75af7044f25fc83,578.8444472927085
2707,296d043c4cf92f5472007f8d2b26aef6ff465cc8,476.6520703006307
2708,a14a44ed88d9356f9c732a2bac09796b2142cc14,592.0564426351881
2709,72476117cd53a73c2173cf5ac81e4def90f96ee6,462.3111399640528
2710,a448ecf06c50bac45592d241cfcffe8c91778336,594.1023442570856
2711,c277a60e771011de2be776c1079af2116f7f7cc7,563.6746778395575
2712,6417b48130cec022d06033bd008866e3224b99bf,487.950105649197
2713,d0ae824a3c12796d5707fef22708b1c8d4659176,408.0467167947006
2714,0d82cdb31205110637841bfa1bc54356f610b359,443.71991563761014
2716,706cc284dab3051ced52adeb62818c7bd0ac42f2,448.14680656305245
2717,16bbfb1023120278eea074c72053e5cb81504fe8,431.1804546699204
2719,dfd4c2302f9c0925421d2439c964aeac081a9adf,358.11995166062013
2721,f294190285c04b1d4c5116eb0f3bfee2d4171110,489.72942394834934
2723,555f23ecb19709bbc92ff4f0d2b987306c1416fa,390.20065069174206
2725,8d1967edeeea7561710452a89b98f1baffc32a6a,417.69152571029394
2727,a04d8a60ddffbec04f7951e77d84f570b689cc32,475.54803644611803
2728,859c3c94d0bc245c26422abb7f289331ef084797,595.7156366485438
2729,30dd1124ec542e7bcbcabd2b18577f823db9a4c5,580.0046423040001
2730,18b4a466301d3ae63a0a2f84734fa1e69774b180,446.11734616073613
2731,5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,404.8502999322773
2732,590de397312d2abf63ccd52fb8f46fa720b4284c,567.8765783833544
2734,d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,508.8432366447937
2735,55d252dc2cd12eeb11859aa80654cbb2caed2c88,453.2060608871969
2738,e84cd2e6149416241129c24b20ae6e3cca3bb521,413.3936064788461
2739,b7768c154de5b67a043e4b97c2b0f82d06830f71,520.7744845484692
2740,77328cba4cf800777d4469e48a0cc95fa1f09d4b,433.0084246334849
2741,48567b1c49438b0b24e7e338372e08c6b9f09818,463.50115805412224
2742,da93c07fa0a9d683b5d744b341888cc489ebef1d,432.84701402975327
2744,ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,408.8959690483415
2745,9c613b956fdd251bda7a8ac21441f5fe67d7f357,456.4849775292836
2746,bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,416.7135248785755
2748,09c63fa60a00172475617c0c671b9cc60f149dcf,479.10005209454033
2749,e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,460.98260415961664
2750,ec2bd1d568a708cdb28d059820416bdda79557dc,410.18552500869697
2751,fc7bb22ee547c81f2de75c284984a67db00f2322,524.1717243257947
2752,87e42e3f1e79c11b9bec6826b4f814304531478b,455.07039328189666
2753,208b03e228c504e12e4c700aac9495b94b4c7407,615.6289779727679
2754,2e2c64e5e2c9a9679560b233d2ad216ace93f660,490.9082988467055
2755,8b5ca68dd135ace09567ed5d50baf0b2903df1a5,574.5464942543109
2757,493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.6667185569603
2758,bf431548e10941ab81b1a34f92f1cfb01950fd62,490.5816181174754
2759,a91404916fdccca1894af4edbea7666901f6252c,550.1345410268831
2761,940358b0bbccb29c1d2a79529b2172c43da6cf7b,463.71555667873037
2762,947c15e258fbe04cbe9e6beffd2c8a16b959d781,464.8345999296802
2763,293bebfab8bc0f1981e06f74729451ad261c408f,530.6964315172169
2764,21811108f3f9679121c19ea24f253687e2fcdb2d,584.9298227891693
2766,e5099c2b9af1492528206c5324fc629b53d39b8e,462.9182286727016
2767,db83eecf9ea6d34183bdfbbd3a294239d209998f,431.3840003498871
2768,4293ce669b29af8502f54e8c681f35ada3faa9e5,399.20275325714465
2769,31ff07e2747bafb95752566b0f5a64b922882904,422.07815091787865
2770,fa69a477c4c6483c3bfbbfc691f7be572baca304,580.6796527057127
2771,3b8a8d9ba1ade08724431323599b06bb8979f602,482.84134947647794
2772,387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,425.91261966179894
2773,8332264f63ce9bf729b5897f54db6beb4f76178c,397.06235701655186
2774,a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,609.2313981085924
2775,2956c2d286a5003ab466c521de37dd1d9c56b138,477.2508935428109
2776,3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,421.3810196957359
2777,9da399adb6dbe6f539fe289790b7c7a97f77ba68,512.3159890314972
2778,a644cb43c16195db2b590b4b3acbe78beb00a757,515.6021868065757
2779,db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,482.54686648710776
2780,e149f4e025f0dd43bc3f4486a8b51812386e8180,406.98378133706865
2782,229c208f27d32caa49c60a8961a7a0000fa35d0f,510.4445599166604
2783,ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,568.9540855112926
2784,db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,439.8851009445932
2786,e5f10e690160331385f35e159ed1bc5c4200e1bf,432.7009219965486
2787,4852b5e9f012432260567d41bf04692c73f86f01,437.79626407331983
2788,428f8c0a0f3fbf198f5feaf2bf61415563853e6a,433.7338418022526
2789,9a9a049c1ede532731ab8dd050f076bcf3ca912f,613.0953406950156
2790,f232120e01c15fae99266adceb47be0c3df15e08,412.85323144302055
2792,034b2c5829e5497540fa617cb05b4e8d38d4d4a8,496.71831875000987
2793,56d3ec2cb296719d257acc058f480a344bfd97bb,522.0921522555144
2794,e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,495.98569639274035
2797,542aa64a6a87d1833d09c967fc672a88643116c1,382.10441722505595
2798,a4aa7e6e2da158f0734646a9e5f514805fcfb15f,396.30176742530597
2799,84ccf9c43b2eccd029c4462f9ba991aee25ea60e,590.9664975656912
2800,d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,639.4602730350053
2801,bcc860a98cd46a9000f44f08d383e58f4fda1ed8,424.63273738726883
2802,9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,381.2500169096756
2803,8077176ddb42ee9214d8d37b9c4fb7de0a6005da,452.31027664480666
2804,d79709571e24ee9bf8afab33d06eee7929ac0286,444.0086318737728
2805,1003b7d137a200f66ab4f2d3e05e981d9a023b08,527.7896041550382
2806,ffcfa0cb27ef0facc9d659909316030e4e1c6d40,514.8607445924101
2808,6d5111a9889453975716b90ae82da4435462af9e,423.553803482416
2809,3f528b6e3b867d4116bae65044d6e271dd65fc8a,457.15795999739834
2810,f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,446.01933715117366
2812,e09a82c12b4c3ef4cf9134d0053b85b610f3911c,443.0890267041536
2813,708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,563.2068867173966
2814,d0b5a4ff0031607990780a1db353ada430aea498,429.2651516525509
2815,24cad5cf91558b12b45c1212700db673e5ab9b40,399.7388614341148
2816,f1d79760b6199b7aaaff1f7e375e2924f4f009b5,454.6174311399756
2817,6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,449.1485154590219
2818,c6d8390bbb0c91ef180da9e1c67318010bd84083,462.2102923660041
2819,a0bf486a224c638a70bebd3cac3b1c1827b9d830,435.585570889632
2820,1e1a31194dded0ff0f168985aba3dce8bde7daf2,455.9390567179394
2821,cb6ffc83e9949e6ed72779c670ea9a375ac367fe,464.14278694078826
2822,8125c71f5ecbe722eb675219e0450bf75134e9a6,428.39312311096603
2824,27666028586f534a805324eaa3c121f37b991ada,531.8575827920752
2826,2978e2b3b4792932d9265d7f4db581af88d1a921,530.5656253635124
2827,200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,432.1377790479018
2829,effb9dc8056f1c11243fb0029182555553f03eab,378.71628508626924
2832,17b6e43bff847be21256a445590fa7a7ea7c1b88,459.4339437118655
2833,b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,419.2200416077693
2834,a27083eeb56a694649973eb5643a4fbbf14f8498,521.5155010373863
2835,6c6b84d373077d1fb5e174ec6f98c84171e1b014,511.842018059122
2836,5b7c07974bbc5152dee67fd938d13fc6af6d3956,509.38664121438535
2837,f821fd4401e089f1805edc4133e4ffed07face2b,440.04542523050657
2838,586e7064860818014147f486a6a1588301e6a3bf,498.9740356662869
2839,4f614ed4b5f35844728026fbb84495c6741703f7,520.9057514699564
2840,dd96b2eafc3318b01a1659d420a0fe5a00e308d1,461.13834061964326
2841,810121e807426e1e4817a5e70763ac080d7ac2a4,439.0171271702205
2842,81fb55ca891b7f81ef4d173c02db0966d33623f2,451.45030498247735
2844,d80e565ade74808e6ae79d10f650b873a9d360d6,474.4058534214516
2847,6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,469.948732042029
2848,558fd1cf1dcb66e73f1e4e2f194187e474479d76,432.7566651573679
2849,da45016b0cbcc19ead94a81329e18357a188b694,419.94049377151015
2850,91d6ce670cecd35b7f7da283df465ccb09f4fb32,444.7508586368162
2851,292ff64a45a5d097187a7d7fc7ae944523a3b66a,428.8333447833654
2852,c1020ba850c9730056bfaab2ea5546fca7d69bb6,449.7912968265935
2853,4be47d1f5c4fa0c08945883a1245ce93bfb43171,549.414216665354
2854,3188528b46d4a71ea6646dbd6b682c81f1e02d55,415.7155841202981
2855,89ee650f4b18600df329689aabcd687e8ea3ca5a,508.08185521577116
2856,e457e8f1f9a458e1115a77d58a3effcaebe7f49e,401.1062600864024
2857,7ecdbf15492309acef88a0cea8202c5f753f4be8,616.2379718444872
2860,bc2cbc1470b13023cae4e0b171970c29eab5f8af,552.1432950802558
2862,8650b36bb6108cebc07364fe068238a716575b26,447.8852194093978
2863,1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,665.5104428861331
2864,816ba4bae3ff674339493b188abd6946891190a4,430.99194945980145
2866,7f254637ff008fca97bdca8d6341a58aca7b6c6e,519.9191528085074
2867,3f26c9b465e29cbf697ec03a0e29115683a5855a,421.9179551490819
2868,ba0e14a4dbbd763c46777e5f14da21219ffaa172,382.66378843074193
2869,83784ad3771cbe2da4b1f1d810ee402fd68f51e5,423.9647658813883
2871,7528625c7695f25665da7eff0a75b2e42fe25d51,485.485813706021
2872,80d4a78f2c741178a286f0383946fae0a1b1a452,480.2111856986157
2873,f9498d084d82309516f4b32ad5eb0b6ead920b2e,501.3527274701647
2874,6d7936cd053671f5fa83cb0b17541834f752f2e2,455.4307316516174
2875,82d718bca0d0bf2440d1b0703e3952bda0d02dfe,560.0211189016931
2876,9f75e68e9754aa2c5b8776372ce0bf895d868949,554.4379766947502
2877,6c39c98faf734bfb5082897e378e39946eb10d93,418.2768301560232
2878,70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,407.9057093625129
2879,6405866582cfa671329a8ecd69574a0cd1a04736,449.2105624736028
2881,b0e826be3f7fec09a5ab4ffdf39b02074f52257a,432.10704434407427
2882,0697517f1ee45b47bbf39e67ad89db1c16f99aeb,419.3937611579737
2883,715703f8da45840db25b9a94f094b3790946c1cd,423.60715591641065
2884,d8dbd1b69422da966feb6005d1ccce48548656d9,454.0452653568295
2885,4019d2f602005d121df30144dfb94a4415eb8a0c,559.5313039367364
2886,3b618106b573abf76aa2e1ad59e450fd001d170f,607.5847305478788
2887,f3269ce0d968a788d47c6f069c4a3df837c53198,602.5706646433136
2888,fc20052feadd87b6f71c2974acbde472d85e7bc7,398.0294742494142
2889,ef5f221a0c4ed1747aa949dba2f629e98f3a9438,716.5342709663229
2890,d3cd2e161aad20ae308e31d5d8b50ae102515186,611.3103644627603
2892,8cc6e2c636a728c62200b83e799c873033abbda1,432.58033932234054
2893,3a87da90d76f149ac97c166c2eac94889398a36c,431.965401525581
2894,9bdf8d2765e09212783fd4fcee4ab75f752257b0,457.42305058021645
2896,b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,520.8520343221516
2897,ea3cf3a3d07f1a8fc156b4943c881944f3877a59,628.6660932054725
2898,e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,424.05888722363386
2900,7a454b802a33e9bbfd90a6756ed5c937f4f622ae,491.4470059803539
2901,be06d4428b183206a54f935ffd637e17c78ec019,426.45463843511885
2902,cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,419.9215748626491
2903,9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,412.59849644502646
2904,b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,416.64841734898914
2905,8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,235.65917900044275
2906,e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,493.26606190483767
2907,b51c926e18c5c6988c59600cef4d26967affc458,524.548694856322
2909,9fbe5c973f2341230109710c20deac899bed71ec,380.3461851357058
2910,132afa9d6557cfe2a487466721579a24d16b4de2,465.2086681167798
2911,644e204a4cbd6c0aa096e40288ac0495295f619d,531.7704045203053
2912,548188f5b0a3d2450aa676371d239101407effdd,435.5803709382776
2914,4f19bda861b4811b2a1eae5201f177b33b7f8b73,405.9460540798458
2915,ec7568a362048cff5a24b71baf17f104026df3d6,470.23676734302205
2916,12d0990f4718a2770122a0c0ad754743534aa366,408.73522289085247
2918,7c042324ec0eb3e63367111ebf85efc2b9affb7e,473.3891883608495
